Timestamp,Latitude,Longitude,Altitude (m),Vertical Accuracy (m),Horizontal Accuracy (m),Speed (m/s),Course (deg)
2031-04-08T07:56:55Z,-48.308172,-123.352245,114,3.5,4.2,4.45,90
2031-04-08T07:57:00Z,-48.308152,-123.351983,114.7,4.6,4.8,3.91,83.6
2031-04-08T07:57:05Z,-48.308162,-123.351728,115.4,3,3,3.78,93.2
2031-04-08T07:57:10Z,-48.308168,-123.351486,116.5,4.7,3.1,3.59,92
2031-04-08T07:57:15Z,-48.308159,-123.35115,117.5,4.3,4.1,4.98,87.8
2031-04-08T07:57:20Z,-48.308185,-123.350843,118.8,4.3,6.2,4.59,97.1
2031-04-08T07:57:25Z,-48.308208,-123.350566,119.5,2.6,7.6,4.13,97.2
2031-04-08T07:57:30Z,-48.308223,-123.350327,120.8,3.4,7.8,3.55,95.3
2031-04-08T07:57:35Z,-48.308277,-123.349987,121.9,3,4.7,5.18,103.4
2031-04-08T07:57:40Z,-48.30831,-123.349704,122.8,2.1,5.6,4.26,100.2
2031-04-08T07:57:45Z,-48.308332,-123.349385,123.4,3.9,4.4,4.74,95.8
2031-04-08T07:57:50Z,-48.308354,-123.349101,124,2.3,4.8,4.24,96.6
2031-04-08T07:57:55Z,-48.308388,-123.348805,124.7,3.6,5.3,4.45,99.8
2031-04-08T07:58:00Z,-48.308447,-123.348531,125.8,2.8,7.9,4.26,108
2031-04-08T07:58:05Z,-48.308503,-123.348191,126.2,3.7,7.5,5.2,103.7
2031-04-08T07:58:10Z,-48.308572,-123.347907,127.2,4.9,7.4,4.47,110.2
2031-04-08T07:58:15Z,-48.30864,-123.347668,128.2,4.5,4.4,3.85,113
2031-04-08T07:58:20Z,-48.308727,-123.347418,129.1,4.7,7.5,4.18,117.7
2031-04-08T07:58:25Z,-48.308852,-123.347134,129.9,4.4,3.6,5.04,123.5
2031-04-08T07:58:30Z,-48.308992,-123.346862,130.5,2.8,7.3,5.09,127.7
2031-04-08T07:58:35Z,-48.309084,-123.346655,130.8,2.5,6.5,3.69,123.9
2031-04-08T07:58:40Z,-48.309181,-123.346418,131.7,2.3,4.2,4.13,121.5
2031-04-08T07:58:45Z,-48.30927,-123.346203,132,2.4,4.6,3.75,122
2031-04-08T07:58:50Z,-48.30941,-123.345907,132.5,3.1,6,5.37,125.4
2031-04-08T07:58:55Z,-48.309534,-123.345685,132.7,2,7.7,4.3,130.2
2031-04-08T07:59:00Z,-48.309707,-123.345445,133,4.3,4.3,5.24,137.2
2031-04-08T07:59:05Z,-48.309912,-123.345218,133.7,4.1,5.2,5.68,143.7
2031-04-08T07:59:10Z,-48.310123,-123.345023,134.1,3.3,7.9,5.51,148.5
2031-04-08T07:59:15Z,-48.310348,-123.344845,134.9,2.5,6,5.66,152.2
2031-04-08T07:59:20Z,-48.310551,-123.344654,135.2,4.1,7.7,5.32,147.9
2031-04-08T07:59:25Z,-48.310709,-123.344536,135.7,3.8,3.8,3.93,153.6
2031-04-08T07:59:30Z,-48.310891,-123.344354,135.8,2.6,6.3,4.87,146.3
2031-04-08T07:59:35Z,-48.311123,-123.344159,135.8,3.4,5.4,5.91,150.7
2031-04-08T07:59:40Z,-48.311296,-123.34401,135.8,3.6,5.7,4.44,150.3
2031-04-08T07:59:45Z,-48.311521,-123.343851,135.8,4.5,4.7,5.53,154.8
2031-04-08T07:59:50Z,-48.311712,-123.34371,136.3,2.7,4.9,4.74,153.8
2031-04-08T07:59:55Z,-48.311879,-123.343534,136.7,3,7.2,4.54,145.1
2031-04-08T08:00:00Z,-48.312033,-123.34338,137.2,2.6,5,4.12,146.5
2031-04-08T08:00:05Z,-48.312249,-123.343133,137.4,2.3,6.6,6.04,142.7
2031-04-08T08:00:10Z,-48.31246,-123.342917,137.2,3.3,5.7,5.68,145.8
2031-04-08T08:00:15Z,-48.312653,-123.34264,137.3,3.6,4.8,5.94,136.3
2031-04-08T08:00:20Z,-48.312842,-123.342346,137.4,2.2,3.8,6.06,134.1
2031-04-08T08:00:25Z,-48.31302,-123.342114,137.5,4.2,5.5,5.25,139.1
2031-04-08T08:00:30Z,-48.313168,-123.341893,137.5,4.1,5.8,4.64,135.2
2031-04-08T08:00:35Z,-48.313349,-123.341597,137,4.1,7.8,5.95,132.5
2031-04-08T08:00:40Z,-48.313517,-123.341371,136.9,2.4,6.3,5.02,138.2
2031-04-08T08:00:45Z,-48.313671,-123.341151,136.4,4.4,4.1,4.73,136.5
2031-04-08T08:00:50Z,-48.313846,-123.340879,136.4,2.4,5.7,5.6,134.1
2031-04-08T08:00:55Z,-48.314005,-123.340593,136.5,4.8,4.4,5.54,129.9
2031-04-08T08:01:00Z,-48.314142,-123.340244,136,4.8,4,5.99,120.4
2031-04-08T08:01:05Z,-48.31429,-123.339957,135.4,4.4,5.6,5.37,127.9
2031-04-08T08:01:10Z,-48.314403,-123.339662,134.7,4.6,5.7,5.05,120.1
2031-04-08T08:01:15Z,-48.314495,-123.339307,134.2,3.3,6.1,5.64,111.3
2031-04-08T08:01:20Z,-48.314564,-123.338868,133.5,4.7,3.8,6.68,103.2
2031-04-08T08:01:25Z,-48.314654,-123.338525,133.1,2.9,7.7,5.47,111.6
2031-04-08T08:01:30Z,-48.314791,-123.338164,133,2.1,7.2,6.16,119.8
2031-04-08T08:01:35Z,-48.314936,-123.337884,132.1,4.1,6.7,5.24,127.9
2031-04-08T08:01:40Z,-48.315093,-123.337491,131.7,2.3,4.6,6.8,120.9
2031-04-08T08:01:45Z,-48.315177,-123.337168,130.8,3.5,6.7,5.13,111.5
2031-04-08T08:01:50Z,-48.315245,-123.336783,130.6,3.3,6.4,5.91,104.7
2031-04-08T08:01:55Z,-48.315322,-123.336353,130,4.5,4.4,6.59,105.2
2031-04-08T08:02:00Z,-48.315346,-123.335978,129.1,3.1,4.6,5.58,95.6
2031-04-08T08:02:05Z,-48.315327,-123.335595,128.6,2.3,7.9,5.69,85.6
2031-04-08T08:02:10Z,-48.315312,-123.335142,127.6,2.3,6.8,6.71,87.3
2031-04-08T08:02:15Z,-48.315246,-123.334664,126.9,3.3,7.6,7.23,78.3
2031-04-08T08:02:20Z,-48.3152,-123.334279,126.2,3.9,6.2,5.79,79.7
2031-04-08T08:02:25Z,-48.315161,-123.333834,125.2,4,4.9,6.64,82.5
2031-04-08T08:02:30Z,-48.315158,-123.33343,124.1,2.9,5.4,5.98,89.4
2031-04-08T08:02:35Z,-48.315108,-123.332994,123,4.5,4.7,6.55,80.2
2031-04-08T08:02:40Z,-48.315094,-123.332606,122.5,3.8,7.1,5.75,86.8
2031-04-08T08:02:45Z,-48.315076,-123.332101,122,4.9,7.2,7.5,86.9
2031-04-08T08:02:50Z,-48.315088,-123.331657,120.9,5,3.8,6.58,92.4
2031-04-08T08:02:55Z,-48.315124,-123.331175,119.9,2,3.5,7.17,96.5
2031-04-08T08:03:00Z,-48.315112,-123.330723,119.2,3.1,5.8,6.71,87.6
2031-04-08T08:03:05Z,-48.315149,-123.330219,118.5,4,4.6,7.5,96.2
2031-04-08T08:03:10Z,-48.315209,-123.329785,117.9,5,7.6,6.57,101.8
2031-04-08T08:03:15Z,-48.315225,-123.329275,117.2,2.8,6.2,7.57,92.7
2031-04-08T08:03:20Z,-48.315209,-123.328818,116.5,3.8,3.6,6.78,87
2031-04-08T08:03:25Z,-48.3152,-123.32835,115.5,4,7.3,6.92,88.4
2031-04-08T08:03:30Z,-48.315218,-123.327852,114.6,2.6,3.5,7.39,93.1
2031-04-08T08:03:35Z,-48.315262,-123.327355,113.4,4.6,3.7,7.41,97.5
2031-04-08T08:03:40Z,-48.315313,-123.32694,112.6,3.7,4,6.25,100.6
2031-04-08T08:03:45Z,-48.315414,-123.32643,111.6,3.5,7.9,7.88,106.5
2031-04-08T08:03:50Z,-48.31556,-123.325941,110.8,4.6,5.9,7.95,114.2
2031-04-08T08:03:55Z,-48.31566,-123.325423,109.7,3.6,6.4,7.98,106.1
2031-04-08T08:04:00Z,-48.315774,-123.325018,108.3,3,4.9,6.52,112.9
2031-04-08T08:04:05Z,-48.315897,-123.324514,107,2.7,7.6,7.94,110.3
2031-04-08T08:04:10Z,-48.315974,-123.323963,105.8,3.1,4.2,8.34,101.8
2031-04-08T08:04:15Z,-48.316031,-123.323422,104.3,3.2,6.4,8.11,99
2031-04-08T08:04:20Z,-48.316137,-123.322913,103.1,4.4,4.5,7.89,107.3
2031-04-08T08:04:25Z,-48.316206,-123.322343,102.2,3.4,3.8,8.57,100.3
2031-04-08T08:04:30Z,-48.316232,-123.321892,100.9,3,6.4,6.71,95
2031-04-08T08:04:35Z,-48.316282,-123.321429,99.8,3.6,7.9,6.95,99.3
2031-04-08T08:04:40Z,-48.316367,-123.320891,98.2,3.2,6.3,8.18,103.4
2031-04-08T08:04:45Z,-48.316437,-123.320396,97.1,3.5,3.8,7.5,102.1
2031-04-08T08:04:50Z,-48.316515,-123.319904,95.6,2.8,7.1,7.48,103.5
2031-04-08T08:04:55Z,-48.316637,-123.31947,94.5,2.8,7.1,6.98,112.9
2031-04-08T08:05:00Z,-48.316746,-123.318987,93,4.2,4.1,7.55,108.7
2031-04-08T08:05:05Z,-48.31691,-123.318453,91.5,4.2,7,8.72,114.9
2031-04-08T08:05:10Z,-48.317105,-123.318015,90,4.1,5.1,7.8,123.7
2031-04-08T08:05:15Z,-48.317325,-123.317555,88.8,3.5,6.4,8.38,125.7
2031-04-08T08:05:20Z,-48.317527,-123.317175,87.7,4.5,7.4,7.21,128.7
2031-04-08T08:05:25Z,-48.317811,-123.316738,86.8,2.4,5.4,9.04,134.2
2031-04-08T08:05:30Z,-48.318027,-123.316288,85.5,4.5,6,8.21,125.9
2031-04-08T08:05:35Z,-48.318269,-123.315915,84.1,2.2,5.1,7.72,134.2
2031-04-08T08:05:40Z,-48.318539,-123.315578,83.2,2.3,4.1,7.81,140.4
2031-04-08T08:05:45Z,-48.318884,-123.315228,82,3.5,4.7,9.26,146
2031-04-08T08:05:50Z,-48.319188,-123.314852,80.6,2.8,4.4,8.76,140.5
2031-04-08T08:05:55Z,-48.31952,-123.314495,79.8,3.4,3.7,9.09,144.4
2031-04-08T08:06:00Z,-48.319875,-123.314167,78.6,5,7.1,9.28,148.5
2031-04-08T08:06:05Z,-48.320265,-123.313931,77.6,4,7.9,9.36,158.1
2031-04-08T08:06:10Z,-48.320587,-123.31372,76.8,2.1,6.6,7.82,156.5
2031-04-08T08:06:15Z,-48.320933,-123.313446,75.8,3.3,4.1,8.7,152.2
2031-04-08T08:06:20Z,-48.321264,-123.313223,74.3,4.8,6.6,8.09,155.8
2031-04-08T08:06:25Z,-48.321589,-123.312976,73.3,3.1,3.5,8.09,153.2
2031-04-08T08:06:30Z,-48.321963,-123.312721,72,3.6,5.4,9.15,155.6
2031-04-08T08:06:35Z,-48.322369,-123.31247,71,4.7,5.7,9.77,157.7
2031-04-08T08:06:40Z,-48.322778,-123.312245,70,4.2,4.8,9.71,159.9
2031-04-08T08:06:45Z,-48.323163,-123.312083,68.7,2.9,7.5,8.9,164.3
2031-04-08T08:06:50Z,-48.323556,-123.311832,67.6,4.8,6.1,9.51,157
2031-04-08T08:06:55Z,-48.323913,-123.31164,66.8,2.6,4.1,8.43,160.4
2031-04-08T08:07:00Z,-48.3243,-123.311367,65.8,3.6,6.9,9.53,154.8
2031-04-08T08:07:05Z,-48.324618,-123.311044,64.8,3,7.6,8.53,145.9
2031-04-08T08:07:10Z,-48.324915,-123.310668,64.1,2.2,3.1,8.64,140
2031-04-08T08:07:15Z,-48.325208,-123.310306,63.6,3.9,6.9,8.44,140.7
2031-04-08T08:07:20Z,-48.325553,-123.309976,63,2.9,4,9.1,147.5
2031-04-08T08:07:25Z,-48.325951,-123.309703,62.2,2.6,3.7,9.75,155.5
2031-04-08T08:07:30Z,-48.326308,-123.309395,61.2,2.6,3.6,9.16,150.1
2031-04-08T08:07:35Z,-48.326654,-123.309182,60.8,4.1,4.8,8.31,157.7
2031-04-08T08:07:40Z,-48.326993,-123.308929,60,2,6.6,8.42,153.6
2031-04-08T08:07:45Z,-48.327418,-123.308707,59,4.9,6.2,10.03,160.9
2031-04-08T08:07:50Z,-48.327819,-123.308409,58,4.8,3.3,9.95,153.6
2031-04-08T08:07:55Z,-48.328196,-123.308152,57.7,3.1,4.4,9.22,155.6
2031-04-08T08:08:00Z,-48.328571,-123.307892,56.8,3.2,4.2,9.2,155.3
2031-04-08T08:08:05Z,-48.328974,-123.307704,56.5,3.2,7.7,9.39,162.7
2031-04-08T08:08:10Z,-48.329388,-123.307489,56,4,6.7,9.76,160.9
2031-04-08T08:08:15Z,-48.329791,-123.307382,55.2,3.6,6.4,9.11,170
2031-04-08T08:08:20Z,-48.330187,-123.307301,54.7,3.5,4.4,8.9,172.3
2031-04-08T08:08:25Z,-48.330577,-123.307304,54.6,3.1,3.3,8.69,180.4
2031-04-08T08:08:30Z,-48.331017,-123.307373,53.8,2.1,4,9.83,185.9
2031-04-08T08:08:35Z,-48.331413,-123.307345,53.4,4.7,5.4,8.83,177.3
2031-04-08T08:08:40Z,-48.33187,-123.307264,53,3.7,7.5,10.24,173.3
2031-04-08T08:08:45Z,-48.332313,-123.307185,52.7,2.4,6.1,9.94,173.3
2031-04-08T08:08:50Z,-48.332713,-123.307136,52,3.8,4.9,8.94,175.4
2031-04-08T08:08:55Z,-48.333177,-123.307169,52.1,2.3,3.5,10.34,182.7
2031-04-08T08:09:00Z,-48.333564,-123.30727,51.9,3.7,5.3,8.73,189.8
2031-04-08T08:09:05Z,-48.333999,-123.307285,51.3,3.2,3.1,9.7,181.3
2031-04-08T08:09:10Z,-48.334417,-123.307236,51.3,2.6,4,9.34,175.6
2031-04-08T08:09:15Z,-48.33488,-123.307118,51.1,2.9,5.5,10.44,170.4
2031-04-08T08:09:20Z,-48.335299,-123.306985,51.2,4.1,3.4,9.55,168.1
2031-04-08T08:09:25Z,-48.3357,-123.306959,51,3.5,7.1,8.93,177.5
2031-04-08T08:09:30Z,-48.336153,-123.306934,50.6,4.6,7.4,10.08,177.9
2031-04-08T08:09:35Z,-48.33663,-123.306863,50.8,4.7,3.7,10.67,174.3
2031-04-08T08:09:40Z,-48.337059,-123.306907,51.1,3.4,7.7,9.57,183.9
2031-04-08T08:09:45Z,-48.33749,-123.30687,51.3,2.1,6.5,9.61,176.7
2031-04-08T08:09:50Z,-48.337918,-123.30677,51.7,3.5,7,9.65,171.1
2031-04-08T08:09:55Z,-48.338385,-123.30666,51.5,3.4,4.6,10.52,171.1
2031-04-08T08:10:00Z,-48.338774,-123.306516,51.7,4.9,7.1,8.93,166.2
2031-04-08T08:10:05Z,-48.339212,-123.30639,51.6,3,3.5,9.93,169.2
2031-04-08T08:10:10Z,-48.339653,-123.306347,52,3,7.2,9.83,176.3
2031-04-08T08:10:15Z,-48.340088,-123.306223,52,4.7,6.4,9.85,169.3
2031-04-08T08:10:20Z,-48.340547,-123.305964,52.2,2.8,6.9,10.93,159.5
2031-04-08T08:10:25Z,-48.340968,-123.30581,52.4,4.6,5.3,9.63,166.3
2031-04-08T08:10:30Z,-48.341396,-123.305682,52.7,4.6,6.8,9.72,168.8
2031-04-08T08:10:35Z,-48.341803,-123.305487,53,2.2,6,9.51,162.3
2031-04-08T08:10:40Z,-48.34221,-123.305311,53.1,3,3.5,9.43,164
2031-04-08T08:10:45Z,-48.34266,-123.305198,53.8,4.2,3.3,10.15,170.5
2031-04-08T08:10:50Z,-48.343074,-123.305067,54.5,4.3,7.7,9.41,168.1
2031-04-08T08:10:55Z,-48.343532,-123.304849,54.7,2.7,7.8,10.7,162.4
2031-04-08T08:11:00Z,-48.343991,-123.304635,55.4,2.3,6.6,10.7,162.8
2031-04-08T08:11:05Z,-48.344381,-123.304424,55.7,4.6,4.7,9.23,160.2
2031-04-08T08:11:10Z,-48.344793,-123.304222,56.6,3.4,7,9.63,161.9
2031-04-08T08:11:15Z,-48.345202,-123.304074,57.4,3.5,4.4,9.36,166.6
2031-04-08T08:11:20Z,-48.345658,-123.303941,57.8,3.7,5.1,10.34,169
2031-04-08T08:11:25Z,-48.346104,-123.303876,58,4.9,4.8,9.99,174.4
2031-04-08T08:11:30Z,-48.346537,-123.303787,58.4,2.2,6.5,9.72,172.2
2031-04-08T08:11:35Z,-48.346984,-123.303782,59.2,3.7,6.4,9.96,179.6
2031-04-08T08:11:40Z,-48.347453,-123.303888,59.6,3.6,7,10.56,188.6
2031-04-08T08:11:45Z,-48.34793,-123.303899,60.5,4.4,7.2,10.61,180.8
2031-04-08T08:11:50Z,-48.348416,-123.303904,61.4,2.1,5.6,10.82,180.4
2031-04-08T08:11:55Z,-48.348817,-123.303976,62.6,4.6,4.8,9,186.8
2031-04-08T08:12:00Z,-48.349213,-123.3041,63.3,3.2,6.6,8.99,191.8
2031-04-08T08:12:05Z,-48.34969,-123.304138,63.9,3.3,5.7,10.63,183.1
2031-04-08T08:12:10Z,-48.350168,-123.304248,64.8,4.1,8,10.77,188.7
2031-04-08T08:12:15Z,-48.350649,-123.30427,65.7,3.6,5.5,10.73,181.7
2031-04-08T08:12:20Z,-48.351073,-123.304195,66.2,2.3,3.3,9.49,173.2
2031-04-08T08:12:25Z,-48.351498,-123.304119,66.9,3.7,6.9,9.55,173.2
2031-04-08T08:12:30Z,-48.351933,-123.30404,67.7,2.9,6.6,9.75,173.1
2031-04-08T08:12:35Z,-48.352357,-123.303856,68.8,2.7,4.2,9.81,163.9
2031-04-08T08:12:40Z,-48.352744,-123.303654,69.6,4.5,5.7,9.13,160.9
2031-04-08T08:12:45Z,-48.353112,-123.303413,70.5,4,4.9,8.93,156.4
2031-04-08T08:12:50Z,-48.35347,-123.303093,71.7,4,3.8,9.27,149.3
2031-04-08T08:12:55Z,-48.353836,-123.302717,72.8,3.2,7.3,9.88,145.7
2031-04-08T08:13:00Z,-48.354244,-123.302422,73.9,4.8,6.8,10.08,154.3
2031-04-08T08:13:05Z,-48.354612,-123.302153,75,2.5,7.4,9.09,154
2031-04-08T08:13:10Z,-48.354989,-123.301769,76.3,4.4,5.1,10.15,145.9
2031-04-08T08:13:15Z,-48.355341,-123.301403,77.2,4.3,6.5,9.51,145.3
2031-04-08T08:13:20Z,-48.355673,-123.30095,78.5,2.2,4.1,9.99,137.9
2031-04-08T08:13:25Z,-48.35595,-123.30043,79.6,3.6,6.8,9.85,128.7
2031-04-08T08:13:30Z,-48.356252,-123.299907,80.9,2.8,7.6,10.26,131
2031-04-08T08:13:35Z,-48.356504,-123.299308,82.3,2.6,3.7,10.49,122.4
2031-04-08T08:13:40Z,-48.356751,-123.298819,83.5,3.5,4.6,9.08,127.2
2031-04-08T08:13:45Z,-48.357017,-123.298316,84.8,3.1,3.1,9.51,128.5
2031-04-08T08:13:50Z,-48.357292,-123.297815,86.2,2.3,6.1,9.61,129.5
2031-04-08T08:13:55Z,-48.357535,-123.29721,87.6,3.4,7,10.45,121.2
2031-04-08T08:14:00Z,-48.357729,-123.296566,88.6,2.9,6.9,10.47,114.4
2031-04-08T08:14:05Z,-48.357925,-123.29593,89.9,4.3,4.2,10.37,114.8
2031-04-08T08:14:10Z,-48.358112,-123.295327,91.4,4.3,4,9.85,115.1
2031-04-08T08:14:15Z,-48.358233,-123.294765,92.8,2.7,5.5,8.73,108
2031-04-08T08:14:20Z,-48.358403,-123.294189,93.7,3.9,3.8,9.31,113.9
2031-04-08T08:14:25Z,-48.35851,-123.293554,95.2,4.5,6.7,9.69,104.2
2031-04-08T08:14:30Z,-48.358566,-123.292892,96.6,3.9,5.3,9.87,97.3
2031-04-08T08:14:35Z,-48.358578,-123.292325,97.6,2.1,5.5,8.4,91.9
2031-04-08T08:14:40Z,-48.358555,-123.29166,98.8,2.3,7.9,9.85,87
2031-04-08T08:14:45Z,-48.358599,-123.291017,100.2,4,6.4,9.57,95.8
2031-04-08T08:14:50Z,-48.358588,-123.290406,101.5,4.2,5,9.05,88.5
2031-04-08T08:14:55Z,-48.358563,-123.28978,102.4,2.4,6.6,9.27,86.6
2031-04-08T08:15:00Z,-48.358532,-123.289198,103.9,3.8,7.9,8.63,85.4
2031-04-08T08:15:05Z,-48.358452,-123.288555,105.3,3.3,4.2,9.68,79.4
2031-04-08T08:15:10Z,-48.358339,-123.287947,106,4.2,3.7,9.35,74.3
2031-04-08T08:15:15Z,-48.358209,-123.287369,107.4,4,7.1,9.02,71.4
2031-04-08T08:15:20Z,-48.358055,-123.286755,108.9,2.3,4.8,9.7,69.2
2031-04-08T08:15:25Z,-48.357953,-123.28614,110,3.3,7.4,9.38,76.1
2031-04-08T08:15:30Z,-48.3578,-123.285533,111.3,3.1,3,9.61,69.2
2031-04-08T08:15:35Z,-48.357695,-123.284991,112.4,2.1,7,8.35,73.7
2031-04-08T08:15:40Z,-48.357616,-123.284387,113.1,4,5.8,9.1,78.8
2031-04-08T08:15:45Z,-48.357576,-123.283774,114.2,2.2,6.2,9.12,84.5
2031-04-08T08:15:50Z,-48.357477,-123.283161,115.1,4.9,3.2,9.33,76.3
2031-04-08T08:15:55Z,-48.35744,-123.28261,116.4,3.4,5.9,8.2,84.1
2031-04-08T08:16:00Z,-48.357367,-123.282094,117.5,3.1,7.6,7.79,78.1
2031-04-08T08:16:05Z,-48.357238,-123.281575,118.5,3,4.3,8.21,69.5
2031-04-08T08:16:10Z,-48.357137,-123.280982,119.5,4.5,5.5,9.05,75.6
2031-04-08T08:16:15Z,-48.357085,-123.28044,120.2,4.1,5.8,8.1,81.8
2031-04-08T08:16:20Z,-48.356967,-123.27982,121.5,4.3,5.2,9.55,73.9
2031-04-08T08:16:25Z,-48.356847,-123.279228,122.2,4.5,7.7,9.15,73
2031-04-08T08:16:30Z,-48.356707,-123.278686,123.5,5,3.7,8.61,68.8
2031-04-08T08:16:35Z,-48.356589,-123.278154,124,2.5,5.2,8.3,71.6
2031-04-08T08:16:40Z,-48.356473,-123.27755,125.1,3.3,4.1,9.3,73.8
2031-04-08T08:16:45Z,-48.356315,-123.276973,126,3.4,6.4,9.22,67.7
2031-04-08T08:16:50Z,-48.356116,-123.276433,126.7,4,5.7,9.14,61
2031-04-08T08:16:55Z,-48.355966,-123.275982,127.8,2.8,7.9,7.46,63.3
2031-04-08T08:17:00Z,-48.355818,-123.275534,128.4,3,6.2,7.4,63.7
2031-04-08T08:17:05Z,-48.35564,-123.274975,128.9,3.8,6.5,9.17,64.3
2031-04-08T08:17:10Z,-48.35553,-123.27443,129.4,4,7.2,8.42,73.1
2031-04-08T08:17:15Z,-48.35538,-123.273973,129.9,3.9,6.5,7.55,63.7
2031-04-08T08:17:20Z,-48.355251,-123.273393,130.3,4.3,3.4,9.05,71.6
2031-04-08T08:17:25Z,-48.355185,-123.272841,130.6,4.2,4.6,8.29,79.7
2031-04-08T08:17:30Z,-48.35507,-123.272322,131.4,4.7,4.3,8.1,71.6
2031-04-08T08:17:35Z,-48.354965,-123.271832,132,3.1,3.7,7.61,72.1
2031-04-08T08:17:40Z,-48.354897,-123.271351,132.9,3.4,4.9,7.27,78
2031-04-08T08:17:45Z,-48.354883,-123.270818,133.1,2.4,4.1,7.9,87.8
2031-04-08T08:17:50Z,-48.354857,-123.270294,133.4,3.2,7.2,7.77,85.7
2031-04-08T08:17:55Z,-48.354873,-123.269744,134.1,4.4,4.6,8.15,92.5
2031-04-08T08:18:00Z,-48.354931,-123.269235,134.1,4.6,5.7,7.64,99.8
2031-04-08T08:18:05Z,-48.354969,-123.268709,134.2,4,7.1,7.82,96.2
2031-04-08T08:18:10Z,-48.35501,-123.268252,134.8,4.4,5.9,6.83,97.6
2031-04-08T08:18:15Z,-48.355006,-123.267784,135,3.1,7.3,6.92,89.3
2031-04-08T08:18:20Z,-48.355021,-123.267265,135.5,3.7,5.8,7.69,92.4
2031-04-08T08:18:25Z,-48.355061,-123.266726,135.4,4.1,3.2,8.02,96.3
2031-04-08T08:18:30Z,-48.355068,-123.266201,136.1,3.9,6.5,7.77,91.1
2031-04-08T08:18:35Z,-48.355126,-123.265689,136.5,4.6,5.6,7.68,99.8
2031-04-08T08:18:40Z,-48.355163,-123.26523,137,2.2,5.3,6.85,96.9
2031-04-08T08:18:45Z,-48.355229,-123.264796,137.2,4,4.4,6.58,102.8
2031-04-08T08:18:50Z,-48.355256,-123.264365,137.7,4.3,3.6,6.41,95.4
2031-04-08T08:18:55Z,-48.355283,-123.263914,138.2,3.1,7.5,6.7,95.3
2031-04-08T08:19:00Z,-48.355288,-123.263427,137.9,2.7,5.2,7.2,90.9
2031-04-08T08:19:05Z,-48.355329,-123.262889,138.3,4.2,7,8,96.5
2031-04-08T08:19:10Z,-48.355392,-123.262417,138.2,4.2,4.3,7.13,101.4
2031-04-08T08:19:15Z,-48.355445,-123.261917,138.5,3.2,3.8,7.49,98.9
2031-04-08T08:19:20Z,-48.355458,-123.261453,138.4,3.2,6.5,6.87,92.5
2031-04-08T08:19:25Z,-48.355503,-123.26093,138.2,4.3,3.2,7.8,97.4
2031-04-08T08:19:30Z,-48.355546,-123.260479,138,3.6,7.4,6.74,98.1
2031-04-08T08:19:35Z,-48.355553,-123.260012,137.5,2.3,5.7,6.91,91.3
2031-04-08T08:19:40Z,-48.355517,-123.259548,137.4,4.7,4.5,6.91,83.4
2031-04-08T08:19:45Z,-48.355483,-123.259039,137,4.4,3.1,7.57,84.3
2031-04-08T08:19:50Z,-48.35542,-123.258636,137,3.5,4.2,6.13,76.7
2031-04-08T08:19:55Z,-48.355387,-123.258194,137,2.4,4.8,6.59,83.7
2031-04-08T08:20:00Z,-48.355382,-123.257734,136.8,4.7,7.7,6.8,89.1
2031-04-08T08:20:05Z,-48.355336,-123.257257,136.3,2.6,6.5,7.14,81.7
2031-04-08T08:20:10Z,-48.355259,-123.25686,136.2,3.7,8,6.11,73.8
2031-04-08T08:20:15Z,-48.35516,-123.256441,136,2.3,4,6.59,70.3
2031-04-08T08:20:20Z,-48.355035,-123.256012,135.1,5,5.2,6.94,66.4
2031-04-08T08:20:25Z,-48.354935,-123.255662,134.4,2.6,5.8,5.63,66.8
2031-04-08T08:20:30Z,-48.354862,-123.255326,133.9,4.8,5.4,5.23,71.8
2031-04-08T08:20:35Z,-48.354751,-123.254946,133.6,2.1,3.3,6.14,66.3
2031-04-08T08:20:40Z,-48.354695,-123.254612,133.2,3.5,4,5.1,75.8
2031-04-08T08:20:45Z,-48.354666,-123.254242,132.4,2.2,7,5.5,83.4
2031-04-08T08:20:50Z,-48.354633,-123.253866,131.9,2,5.1,5.62,82.3
2031-04-08T08:20:55Z,-48.354577,-123.253465,131,3,7.6,6.05,78.1
2031-04-08T08:21:00Z,-48.354509,-123.2531,130.6,3.1,4.4,5.61,74.5
2031-04-08T08:21:05Z,-48.354451,-123.252742,129.9,3.5,6.1,5.45,76.2
2031-04-08T08:21:10Z,-48.354359,-123.252348,129.5,4.5,4.6,6.18,70.6
2031-04-08T08:21:15Z,-48.35432,-123.252022,128.3,3.9,4.7,4.9,80
2031-04-08T08:21:20Z,-48.354287,-123.251675,127.8,3.8,4.3,5.18,81.7
2031-04-08T08:21:25Z,-48.354249,-123.251276,126.6,2.6,3.1,5.96,81.9
2031-04-08T08:21:30Z,-48.354171,-123.250913,125.5,3.6,6.7,5.65,72.1
2031-04-08T08:21:35Z,-48.354121,-123.250495,124.5,5,5.3,6.28,79.8
2031-04-08T08:21:40Z,-48.354063,-123.250098,123.7,3,5.1,6.02,77.5
2031-04-08T08:21:45Z,-48.353976,-123.249775,122.9,3.3,4.9,5.16,68
2031-04-08T08:21:50Z,-48.353862,-123.249499,122,4.7,4.5,4.79,58.2
2031-04-08T08:21:55Z,-48.353758,-123.249119,120.8,4.6,4.8,6.09,67.5
2031-04-08T08:22:00Z,-48.35365,-123.248825,120.1,2.2,6.7,4.96,61.2
